GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 
Sun Nov 02 01:27:07 MST 2025,02-Nov-2025 01:27:07.384,-121.75500676,37.36261581,16.0,4.288000106811523,446.0,332.20001220703125,8.51378155,-4.74530792,-0.99119949,0.017694,
Sun Nov 02 01:27:08 MST 2025,02-Nov-2025 01:27:08.382,-121.75511508,37.36274844,16.860000610351562,4.288000106811523,445.0,326.70001220703125,10.51054573,-1.43652105,-0.2777274,0.10074252,
Sun Nov 02 01:27:09 MST 2025,02-Nov-2025 01:27:09.383,-121.75528115,37.362836,18.700000762939453,4.288000106811523,444.0,302.6000061035156,6.73249531,-0.38786069,2.49475813,-0.24804151,
Sun Nov 02 01:27:10 MST 2025,02-Nov-2025 01:27:10.384,-121.75546136,37.36291964,18.5,4.288000106811523,443.0,299.5,9.88805294,-1.79086292,1.07739079,0.04922527,
Sun Nov 02 01:27:11 MST 2025,02-Nov-2025 01:27:11.383,-121.75565557,37.36299626,19.219999313354492,5.360000133514404,443.0,297.0,8.38449478,-1.44609785,1.16358197,-0.10561943,
Sun Nov 02 01:27:12 MST 2025,02-Nov-2025 01:27:12.383,-121.75587352,37.3630671,20.440000534057617,7.504000186920166,443.0,293.29998779296875,8.87769985,-2.20266557,8.89685345,0.31972021,
Sun Nov 02 01:27:13 MST 2025,02-Nov-2025 01:27:13.383,-121.75608551,37.3631398,20.440000534057617,10.720000267028809,443.0,293.20001220703125,8.42280197,-4.14675713,1.51313543,-0.01164186,
Sun Nov 02 01:27:14 MST 2025,02-Nov-2025 01:27:14.383,-121.75634953,37.36320017,23.84000015258789,6.432000160217285,442.0,290.5,12.65575027,3.66791701,1.42694426,0.37002903,
Sun Nov 02 01:27:15 MST 2025,02-Nov-2025 01:27:15.382,-121.75658398,37.36325774,21.0,6.432000160217285,442.0,287.6000061035156,8.6909523,-0.51235914,1.58496153,-0.07894713,
Sun Nov 02 01:27:16 MST 2025,02-Nov-2025 01:27:16.384,-121.75681001,37.36331485,21.0,6.432000160217285,441.0,287.6000061035156,10.6398325,-1.44609785,-1.20667768,0.12045199,
Sun Nov 02 01:27:17 MST 2025,02-Nov-2025 01:27:17.383,-121.7569887,37.36333011,17.68000030517578,5.360000133514404,442.0,276.0,8.92079544,-6.7755909,0.92416185,0.16479546,
Sun Nov 02 01:27:18 MST 2025,02-Nov-2025 01:27:18.384,-121.75718791,37.3632811,19.84000015258789,5.360000133514404,438.0,260.0,10.39083576,-5.17147589,1.62805712,0.21372443,
Sun Nov 02 01:27:19 MST 2025,02-Nov-2025 01:27:19.382,-121.75740846,37.36324987,19.84000015258789,5.360000133514404,437.0,260.0,8.75798988,-0.86191261,6.33984613,0.12462157,
Sun Nov 02 01:27:20 MST 2025,02-Nov-2025 01:27:20.383,-121.75771266,37.36318024,24.06999969482422,5.360000133514404,437.0,259.70001220703125,11.81299114,-1.9297266,8.33661079,0.50591403,
Sun Nov 02 01:27:21 MST 2025,02-Nov-2025 01:27:21.382,-121.75798191,37.3631551,24.479999542236328,5.360000133514404,436.0,264.5,11.0229044,-1.8770541,6.11479092,0.31811804,
Sun Nov 02 01:27:22 MST 2025,02-Nov-2025 01:27:22.383,-121.7582552,37.36315991,23.84000015258789,5.360000133514404,436.0,271.1000061035156,8.33661079,-0.38307226,0.9576807,-0.12471288,
Sun Nov 02 01:27:23 MST 2025,02-Nov-2025 01:27:23.383,-121.75851935,37.36317129,22.850000381469727,5.360000133514404,434.0,272.1000061035156,10.30943298,-0.29209262,6.30632734,0.25129527,
Sun Nov 02 01:27:24 MST 2025,02-Nov-2025 01:27:24.383,-121.75877404,37.36317939,21.790000915527344,5.360000133514404,433.0,272.0,10.14183807,-1.99197578,3.95043278,0.14691466,
Sun Nov 02 01:27:25 MST 2025,02-Nov-2025 01:27:25.383,-121.75901187,37.36317672,21.200000762939453,4.288000106811523,431.0,272.3999938964844,9.27992535,-2.83952332,4.30956316,0.10141438,
Sun Nov 02 01:27:26 MST 2025,02-Nov-2025 01:27:26.383,-121.75925759,37.36319246,22.81999969482422,4.288000106811523,431.0,272.29998779296875,6.4691329,-0.8858546,0.4309563,-0.31395519,
Sun Nov 02 01:27:27 MST 2025,02-Nov-2025 01:27:27.383,-121.75950994,37.36320631,22.479999542236328,3.2160000801086426,432.0,272.70001220703125,8.80587387,-6.50744009,1.11090958,0.14088053,
Sun Nov 02 01:27:28 MST 2025,02-Nov-2025 01:27:28.384,-121.75977065,37.36321928,23.399999618530273,3.2160000801086426,431.0,272.70001220703125,10.85531044,-1.97282219,2.25533795,0.16693836,
Sun Nov 02 01:27:29 MST 2025,02-Nov-2025 01:27:29.384,-121.76002075,37.36322106,22.389999389648438,3.2160000801086426,430.0,274.0,7.49863958,-0.62728083,1.18273568,-0.20452571,
Sun Nov 02 01:27:30 MST 2025,02-Nov-2025 01:27:30.383,-121.7602638,37.36324991,20.90999984741211,3.2160000801086426,429.0,278.0,7.93917274,0.9576807,4.51067591,-0.04510134,
Sun Nov 02 01:27:31 MST 2025,02-Nov-2025 01:27:31.384,-121.76047835,37.36326991,18.850000381469727,3.2160000801086426,428.0,287.5,8.27436066,-1.42215586,6.29675055,0.08878595,
Sun Nov 02 01:27:32 MST 2025,02-Nov-2025 01:27:32.383,-121.76066561,37.36332517,17.979999542236328,3.2160000801086426,427.0,296.6000061035156,8.93994904,0.62249243,7.02458763,0.1797151,
Sun Nov 02 01:27:33 MST 2025,02-Nov-2025 01:27:33.383,-121.76083059,37.3634169,17.40999984741211,3.2160000801086426,427.0,308.8999938964844,8.19774628,-0.99598789,4.86980629,-0.00373471,
Sun Nov 02 01:27:34 MST 2025,02-Nov-2025 01:27:34.383,-121.7609756,37.36352053,17.350000381469727,3.2160000801086426,427.0,313.6000061035156,7.82425117,-1.59932673,10.69250488,0.37941295,
Sun Nov 02 01:27:35 MST 2025,02-Nov-2025 01:27:35.383,-121.76103662,37.36365133,15.850000381469727,3.2160000801086426,427.0,337.3999938964844,8.14028549,0.62728083,3.82593441,-0.06189692,
Sun Nov 02 01:27:36 MST 2025,02-Nov-2025 01:27:36.383,-121.76107922,37.36377256,14.449999809265137,3.2160000801086426,427.0,347.8999938964844,11.0037508,-0.51235914,-0.05746084,0.14191765,
Sun Nov 02 01:27:37 MST 2025,02-Nov-2025 01:27:37.383,-121.76113035,37.36388618,12.6899995803833,3.2160000801086426,428.0,336.1000061035156,11.78904915,0.30166942,-3.30878663,0.20616597,
Sun Nov 02 01:27:38 MST 2025,02-Nov-2025 01:27:38.383,-121.76122778,37.36396026,12.300000190734863,3.2160000801086426,429.0,302.5,9.97903252,-5.72214222,-2.32237554,0.21525961,
Sun Nov 02 01:27:39 MST 2025,02-Nov-2025 01:27:39.383,-121.76137534,37.363992,15.460000038146973,3.2160000801086426,429.0,277.0,6.90487766,-5.46835661,3.21780705,-0.02510381,
Sun Nov 02 01:27:40 MST 2025,02-Nov-2025 01:27:40.383,-121.7615808,37.36400187,19.1299991607666,3.2160000801086426,429.0,270.3999938964844,6.68461132,-5.66946983,2.18351197,-0.06020749,
Sun Nov 02 01:27:41 MST 2025,02-Nov-2025 01:27:41.383,-121.76182486,37.3640042,23.0,3.2160000801086426,429.0,272.0,6.36857653,-3.31357527,1.45567465,-0.23429966,
Sun Nov 02 01:27:42 MST 2025,02-Nov-2025 01:27:42.383,-121.76210951,37.36401785,26.010000228881836,3.2160000801086426,429.0,274.20001220703125,6.19140577,0.08619126,1.63763392,-0.32810473,
Sun Nov 02 01:27:43 MST 2025,02-Nov-2025 01:27:43.382,-121.76239256,37.36404286,23.739999771118164,3.2160000801086426,428.0,275.5,7.88171196,3.22738385,1.70467162,-0.09559637,
Sun Nov 02 01:27:44 MST 2025,02-Nov-2025 01:27:44.383,-121.76261687,37.36405943,18.760000228881836,3.2160000801086426,428.0,277.70001220703125,7.36935282,1.25935006,3.59609103,-0.13532263,
Sun Nov 02 01:27:45 MST 2025,02-Nov-2025 01:27:45.383,-121.7627982,37.36409704,16.149999618530273,3.2160000801086426,427.0,289.8999938964844,6.90966606,-0.49799395,7.40766001,0.05286688,
Sun Nov 02 01:27:46 MST 2025,02-Nov-2025 01:27:46.383,-121.76294861,37.36416208,15.119999885559082,3.2160000801086426,427.0,304.6000061035156,7.58004236,-1.01992989,10.15620327,0.31502432,
Sun Nov 02 01:27:47 MST 2025,02-Nov-2025 01:27:47.383,-121.76304796,37.36425227,14.15999984741211,3.2160000801086426,426.0,327.5,9.63426781,-0.92895025,8.90164185,0.35946411,
Sun Nov 02 01:27:48 MST 2025,02-Nov-2025 01:27:48.382,-121.76311023,37.36437942,15.239999771118164,3.2160000801086426,424.0,343.8999938964844,7.12514448,-1.71424842,1.63763392,-0.21553558,
Sun Nov 02 01:27:49 MST 2025,02-Nov-2025 01:27:49.383,-121.76312938,37.36451961,15.1899995803833,3.2160000801086426,423.0,358.1000061035156,11.32457447,-2.03028297,0.85712421,0.19504625,
Sun Nov 02 01:27:50 MST 2025,02-Nov-2025 01:27:50.383,-121.76313843,37.36465523,15.029999732971191,3.2160000801086426,423.0,355.20001220703125,9.29429054,-0.46447513,1.54186594,-0.0194549,
Sun Nov 02 01:27:51 MST 2025,02-Nov-2025 01:27:51.385,-121.76315948,37.36478964,15.010000228881836,3.2160000801086426,423.0,348.29998779296875,11.18570995,-1.43173265,-1.8435353,0.18379718,
Sun Nov 02 01:27:52 MST 2025,02-Nov-2025 01:27:52.383,-121.76319374,37.36492216,15.010000228881836,4.288000106811523,423.0,348.29998779296875,9.36611748,-2.48996973,-3.57214904,0.071886,
Sun Nov 02 01:27:53 MST 2025,02-Nov-2025 01:27:53.383,-121.76332793,37.3650118,16.010000228881836,3.2160000801086426,421.0,322.0,10.18014526,-4.13239193,2.03507137,0.15802008,
Sun Nov 02 01:27:54 MST 2025,02-Nov-2025 01:27:54.383,-121.7634819,37.3651185,18.889999389648438,3.2160000801086426,421.0,311.20001220703125,10.6446209,-3.5529952,-0.51235914,0.1641193,
Sun Nov 02 01:27:55 MST 2025,02-Nov-2025 01:27:55.383,-121.76371118,37.36521007,21.760000228881836,3.2160000801086426,421.0,297.29998779296875,9.80665016,-2.17872357,0.07182605,0.04305834,
Sun Nov 02 01:27:56 MST 2025,02-Nov-2025 01:27:56.383,-121.76394937,37.36528887,21.950000762939453,3.2160000801086426,421.0,292.6000061035156,9.55765343,-1.11090958,6.43561411,0.19900364,
Sun Nov 02 01:27:57 MST 2025,02-Nov-2025 01:27:57.383,-121.76418024,37.36538101,21.75,3.2160000801086426,421.0,296.8999938964844,8.79629707,-0.58418524,3.36145926,-0.01924634,
Sun Nov 02 01:27:58 MST 2025,02-Nov-2025 01:27:58.383,-121.764397,37.3654726,20.510000228881836,3.2160000801086426,420.0,299.29998779296875,8.15943909,-0.01915361,4.44842672,-0.03367138,
Sun Nov 02 01:27:59 MST 2025,02-Nov-2025 01:27:59.383,-121.76459905,37.36556295,20.510000228881836,3.2160000801086426,420.0,299.29998779296875,10.67335129,-1.16358197,9.25119495,0.4636963,
Sun Nov 02 01:28:00 MST 2025,02-Nov-2025 01:28:00.383,-121.7647329,37.3656995,19.149999618530273,3.2160000801086426,420.0,316.20001220703125,10.80742645,-3.35667086,5.779603,0.31432551,
Sun Nov 02 01:28:01 MST 2025,02-Nov-2025 01:28:01.384,-121.76486248,37.36582568,18.399999618530273,3.2160000801086426,419.0,322.1000061035156,7.90086555,-0.90021986,5.70777702,0.0167982,
Sun Nov 02 01:28:02 MST 2025,02-Nov-2025 01:28:02.383,-121.76498446,37.36596769,18.649999618530273,3.2160000801086426,419.0,324.0,8.91121864,-0.80924016,1.19231248,-0.06081903,
Sun Nov 02 01:28:03 MST 2025,02-Nov-2025 01:28:03.383,-121.76510814,37.36610364,18.639999389648438,3.2160000801086426,419.0,324.0,6.60320807,1.10133278,3.92170238,-0.19011867,
Sun Nov 02 01:28:04 MST 2025,02-Nov-2025 01:28:04.383,-121.76520843,37.3662411,17.610000610351562,3.2160000801086426,419.0,329.0,7.67102242,-0.22026655,9.35175228,0.25217563,
Sun Nov 02 01:28:05 MST 2025,02-Nov-2025 01:28:05.383,-121.76525879,37.36637874,16.989999771118164,3.2160000801086426,418.0,345.6000061035156,9.04529381,-0.24420857,2.63362193,-0.02034134,
Sun Nov 02 01:28:06 MST 2025,02-Nov-2025 01:28:06.383,-121.76529327,37.36653089,16.959999084472656,3.2160000801086426,418.0,350.8999938964844,11.69806957,-1.09175599,-0.01436521,0.21664661,
Sun Nov 02 01:28:07 MST 2025,02-Nov-2025 01:28:07.383,-121.76532908,37.36666858,15.399999618530273,3.2160000801086426,419.0,349.20001220703125,12.84728622,-1.79565132,-0.75656772,0.34358817,
Sun Nov 02 01:28:08 MST 2025,02-Nov-2025 01:28:08.383,-121.76536042,37.3668132,15.1899995803833,3.2160000801086426,418.0,346.8999938964844,9.52892303,-1.26892686,-3.84508801,0.07440406,
Sun Nov 02 01:28:09 MST 2025,02-Nov-2025 01:28:09.384,-121.76549227,37.36691472,15.329999923706055,3.2160000801086426,417.0,315.1000061035156,12.04283428,-0.22026655,2.03985977,0.26429635,
Sun Nov 02 01:28:10 MST 2025,02-Nov-2025 01:28:10.384,-121.76562952,37.36700373,16.030000686645508,3.2160000801086426,417.0,308.29998779296875,7.79073238,-1.08696759,12.19127464,0.49797672,
Sun Nov 02 01:28:11 MST 2025,02-Nov-2025 01:28:11.382,-121.76577279,37.36709587,16.670000076293945,3.2160000801086426,416.0,310.5,8.90643024,-3.21301866,6.01423454,0.16241556,
Sun Nov 02 01:28:12 MST 2025,02-Nov-2025 01:28:12.383,-121.76591585,37.36719355,16.670000076293945,3.2160000801086426,416.0,310.5,6.41167212,-1.73819041,2.17393517,-0.26848561,
Sun Nov 02 01:28:13 MST 2025,02-Nov-2025 01:28:13.383,-121.76606193,37.36731403,17.56999969482422,3.2160000801086426,415.0,315.6000061035156,9.82101536,-2.26491475,4.21379519,0.13257843,
Sun Nov 02 01:28:14 MST 2025,02-Nov-2025 01:28:14.383,-121.76620719,37.3674174,17.850000381469727,3.2160000801086426,417.0,316.0,8.07803631,-1.56101954,1.06302559,-0.13534552,
Sun Nov 02 01:28:15 MST 2025,02-Nov-2025 01:28:15.383,-121.76635752,37.36753176,17.860000610351562,3.2160000801086426,415.0,314.8999938964844,8.44195557,-1.66636443,-0.49320555,-0.1024099,
Sun Nov 02 01:28:16 MST 2025,02-Nov-2025 01:28:16.383,-121.76650735,37.36763493,18.06999969482422,3.2160000801086426,415.0,309.29998779296875,8.14507389,-1.33117616,1.11090958,-0.13211447,
Sun Nov 02 01:28:17 MST 2025,02-Nov-2025 01:28:17.382,-121.76666518,37.36773815,18.06999969482422,3.2160000801086426,415.0,309.29998779296875,10.20887566,-2.37983656,1.22104287,0.09478682,
Sun Nov 02 01:28:18 MST 2025,02-Nov-2025 01:28:18.382,-121.76682908,37.36781735,18.260000228881836,3.2160000801086426,416.0,301.8999938964844,8.39885998,-2.07816696,4.79798031,0.02750605,
Sun Nov 02 01:28:19 MST 2025,02-Nov-2025 01:28:19.384,-121.76700212,37.36790171,18.43000030517578,3.2160000801086426,415.0,301.20001220703125,9.0692358,-0.47884035,1.81959331,-0.03682506,
Sun Nov 02 01:28:20 MST 2025,02-Nov-2025 01:28:20.383,-121.76717245,37.36798493,17.3799991607666,3.2160000801086426,414.0,300.79998779296875,8.30309105,-1.01992989,5.4922986,0.03911656,
Sun Nov 02 01:28:21 MST 2025,02-Nov-2025 01:28:21.384,-121.76733069,37.36806194,16.520000457763672,3.2160000801086426,415.0,302.70001220703125,8.35097599,-0.83318222,9.96945572,-0.03479648,
Sun Nov 02 01:28:22 MST 2025,02-Nov-2025 01:28:22.382,-121.76748767,37.36814235,16.520000457763672,3.2160000801086426,415.0,302.70001220703125,5.76523781,0.38786069,6.70855331,-0.07845294,
Sun Nov 02 01:28:23 MST 2025,02-Nov-2025 01:28:23.383,-121.76757472,37.36825833,15.020000457763672,3.2160000801086426,415.0,318.70001220703125,7.14429808,-1.27371526,7.59919596,0.09011823,
Sun Nov 02 01:28:24 MST 2025,02-Nov-2025 01:28:24.384,-121.76763112,37.36838892,14.1899995803833,4.288000106811523,415.0,335.3999938964844,9.51934624,-0.49799395,3.44765043,0.05230051,
Sun Nov 02 01:28:25 MST 2025,02-Nov-2025 01:28:25.382,-121.76769786,37.36850521,14.1899995803833,6.432000160217285,415.0,335.3999938964844,9.84974575,-0.38307226,0.55066639,0.02537721,
Sun Nov 02 01:28:26 MST 2025,02-Nov-2025 01:28:26.383,-121.76748102,37.36865114,14.279999732971191,3.2160000801086426,414.0,18.600000381469727,8.71968269,-0.58418524,-0.63206923,-0.08782393,
Sun Nov 02 01:28:27 MST 2025,02-Nov-2025 01:28:27.383,-121.76743432,37.36880194,13.539999961853027,3.2160000801086426,411.0,10.100000381469727,10.97980881,-3.21301866,-7.21612406,0.39779502,
Sun Nov 02 01:28:28 MST 2025,02-Nov-2025 01:28:28.383,-121.76744712,37.36892609,14.109999656677246,3.2160000801086426,410.0,348.8999938964844,9.6582098,-1.71424842,2.48518133,0.05050665,
Sun Nov 02 01:28:29 MST 2025,02-Nov-2025 01:28:29.383,-121.76747194,37.36906181,14.300000190734863,3.2160000801086426,411.0,345.6000061035156,9.6582098,-0.68953007,9.44273186,0.39768022,
Sun Nov 02 01:28:30 MST 2025,02-Nov-2025 01:28:30.383,-121.7675083,37.36917916,14.170000076293945,3.2160000801086426,410.0,350.79998779296875,9.45230865,2.40377855,1.68551803,0.02794391,
Sun Nov 02 01:28:31 MST 2025,02-Nov-2025 01:28:31.383,-121.76753399,37.36930518,14.170000076293945,3.2160000801086426,410.0,350.79998779296875,12.12902546,0.09097967,-3.15076947,0.29646319,
Sun Nov 02 01:28:32 MST 2025,02-Nov-2025 01:28:32.383,-121.76761025,37.36936193,10.869999885559082,3.2160000801086426,411.0,320.3999938964844,10.57758331,-3.74931979,0.79966336,0.16587788,
Sun Nov 02 01:28:33 MST 2025,02-Nov-2025 01:28:33.382,-121.76772794,37.36942824,12.09000015258789,3.2160000801086426,410.0,303.70001220703125,9.83059216,-2.8921957,1.9249382,0.08183819,
Sun Nov 02 01:28:34 MST 2025,02-Nov-2025 01:28:34.384,-121.76786629,37.36946847,13.34000015258789,3.2160000801086426,410.0,291.5,9.14106178,0.31124622,4.62080908,0.06357986,
Sun Nov 02 01:28:35 MST 2025,02-Nov-2025 01:28:35.384,-121.76802607,37.36948834,14.289999961853027,3.2160000801086426,408.0,285.70001220703125,7.58004236,1.25456166,11.43949604,0.42370623,
Sun Nov 02 01:28:36 MST 2025,02-Nov-2025 01:28:36.383,-121.76817906,37.36954053,14.170000076293945,3.2160000801086426,408.0,294.20001220703125,5.73171902,-1.17315888,10.40998936,0.23626691,
Sun Nov 02 01:28:37 MST 2025,02-Nov-2025 01:28:37.383,-121.76823295,37.36964751,12.890000343322754,3.2160000801086426,407.0,343.79998779296875,9.27513695,-1.74297881,1.67115283,-0.00400674,
Sun Nov 02 01:28:38 MST 2025,02-Nov-2025 01:28:38.383,-121.76827358,37.36975906,12.890000343322754,3.2160000801086426,407.0,343.79998779296875,10.44829655,-1.35511816,-1.934515,0.11094052,
Sun Nov 02 01:28:39 MST 2025,02-Nov-2025 01:28:39.383,-121.76827333,37.36986892,12.729999542236328,3.2160000801086426,407.0,352.1000061035156,9.10754299,-3.35667086,-4.91290188,0.1279636,
Sun Nov 02 01:28:40 MST 2025,02-Nov-2025 01:28:40.383,-121.76838988,37.3699505,14.289999961853027,3.2160000801086426,406.0,314.5,10.30943298,-2.11168599,-3.28005624,0.14263016,
Sun Nov 02 01:28:41 MST 2025,02-Nov-2025 01:28:41.383,-121.7685421,37.37001999,16.139999389648438,3.2160000801086426,405.0,297.5,10.40998936,-0.2777274,0.84275901,0.08400899,
Sun Nov 02 01:28:42 MST 2025,02-Nov-2025 01:28:42.383,-121.76870382,37.37008715,16.139999389648438,3.2160000801086426,406.0,297.5,10.39083576,0.16759412,4.25689077,0.16377646,
Sun Nov 02 01:28:43 MST 2025,02-Nov-2025 01:28:43.382,-121.7688292,37.37014336,14.479999542236328,3.2160000801086426,408.0,297.0,9.63426781,-0.28251579,10.0604353,0.4392224,
Sun Nov 02 01:28:44 MST 2025,02-Nov-2025 01:28:44.383,-121.76892323,37.37021213,11.930000305175781,3.2160000801086426,408.0,308.79998779296875,7.57525396,-0.2777274,9.97424412,0.29604942,
Sun Nov 02 01:28:45 MST 2025,02-Nov-2025 01:28:45.383,-121.76900752,37.37028422,10.520000457763672,3.2160000801086426,408.0,324.3999938964844,6.04775333,-1.33117616,8.82502747,0.11797351,
Sun Nov 02 01:28:46 MST 2025,02-Nov-2025 01:28:46.384,-121.76907669,37.37036134,10.520000457763672,6.432000160217285,409.0,324.3999938964844,6.39730692,-0.1388637,4.99430466,-0.15356517,
Sun Nov 02 01:28:47 MST 2025,02-Nov-2025 01:28:47.383,-121.76889407,37.37049915,13.1899995803833,3.2160000801086426,408.0,36.900001525878906,8.91121864,0.23463176,3.55778384,-0.00260484,
Sun Nov 02 01:28:48 MST 2025,02-Nov-2025 01:28:48.383,-121.76880459,37.37059422,13.1899995803833,4.288000106811523,408.0,36.900001525878906,9.98860931,-0.55066639,-1.10612118,0.04496759,
Sun Nov 02 01:28:49 MST 2025,02-Nov-2025 01:28:49.383,-121.7687567,37.37071593,12.130000114440918,4.288000106811523,408.0,18.799999237060547,9.71567059,-1.61848032,-2.53785372,0.11976999,
Sun Nov 02 01:28:50 MST 2025,02-Nov-2025 01:28:50.382,-121.76871253,37.37081938,12.130000114440918,5.360000133514404,408.0,18.799999237060547,10.6302557,-3.31357527,-2.80600429,0.18952459,
Sun Nov 02 01:28:51 MST 2025,02-Nov-2025 01:28:51.383,-121.76884454,37.37088192,12.1899995803833,3.2160000801086426,406.0,314.1000061035156,8.42759037,-3.90733719,-0.76614451,-0.03086084,
Sun Nov 02 01:28:52 MST 2025,02-Nov-2025 01:28:52.383,-121.76894347,37.37095834,12.1899995803833,4.288000106811523,406.0,314.1000061035156,9.50976944,-2.10689759,4.91290188,0.13105208,
Sun Nov 02 01:28:53 MST 2025,02-Nov-2025 01:28:53.383,-121.7691313,37.37100232,14.789999961853027,4.288000106811523,405.0,291.6000061035156,8.59997272,-1.67594123,4.48673391,0.0224387,
Sun Nov 02 01:28:54 MST 2025,02-Nov-2025 01:28:54.384,-121.76930293,37.37106464,14.979999542236328,4.288000106811523,405.0,299.8999938964844,7.04374123,-0.67037648,2.56658411,-0.21375346,
Sun Nov 02 01:28:55 MST 2025,02-Nov-2025 01:28:55.382,-121.76943638,37.37113643,14.800000190734863,4.288000106811523,404.0,306.5,7.63271523,1.01514149,5.94719696,0.01076698,
Sun Nov 02 01:28:56 MST 2025,02-Nov-2025 01:28:56.383,-121.76955573,37.37122695,13.859999656677246,4.288000106811523,404.0,315.0,6.28717375,-0.66558808,8.47068596,0.09646791,
Sun Nov 02 01:28:57 MST 2025,02-Nov-2025 01:28:57.383,-121.76963558,37.37133213,12.670000076293945,4.288000106811523,404.0,334.29998779296875,8.94952583,-1.25456166,7.23048925,0.1987744,
Sun Nov 02 01:28:58 MST 2025,02-Nov-2025 01:28:58.382,-121.76965561,37.37144415,12.949999809265137,3.2160000801086426,404.0,0.10000000149011612,7.17781687,-1.38384855,5.70298862,-0.035896,
