SECONDS;PID;VALUE;UNITS;
74036.014182;Calculated engine load value;23.5294117647059;%;
74037.036182;Calculated engine load value;22.7450980392157;%;
74037.565182;Calculated engine load value;24.3137254901961;%;
74038.163182;Calculated engine load value;24.7058823529412;%;
74038.751182;Calculated engine load value;26.2745098039216;%;
74039.390182;Calculated engine load value;24.3137254901961;%;
74039.977182;Calculated engine load value;28.6274509803922;%;
74040.626182;Calculated engine load value;28.6274509803922;%;
74041.265182;Calculated engine load value;27.4509803921569;%;
74041.854182;Calculated engine load value;27.843137254902;%;
74042.453182;Calculated engine load value;27.843137254902;%;
74043.031182;Calculated engine load value;25.0980392156863;%;
74043.500182;Calculated engine load value;29.0196078431373;%;
74044.109182;Calculated engine load value;28.6274509803922;%;
74044.689182;Calculated engine load value;28.6274509803922;%;
74045.248182;Calculated engine load value;29.0196078431373;%;
74045.917182;Calculated engine load value;27.843137254902;%;
74046.576182;Calculated engine load value;27.4509803921569;%;
74047.175182;Calculated engine load value;30.9803921568627;%;
74047.733182;Calculated engine load value;28.6274509803922;%;
74048.251182;Calculated engine load value;30.5882352941176;%;
74048.710182;Calculated engine load value;30.9803921568627;%;
74049.329182;Calculated engine load value;28.6274509803922;%;
